Order Date,Order Month,Region,Category,Sales
2016-10-23,2016-10,Central,Office Supplies,60.736
2016-10-23,2016-10,Central,Technology,479.976
2016-10-23,2016-10,Central,Office Supplies,6.08
2017-12-02,2017-12,West,Technology,165.6
2015-03-05,2015-03,East,Office Supplies,59.52
2015-03-05,2015-03,East,Technology,479.97
2015-03-05,2015-03,East,Office Supplies,18.62
2015-03-05,2015-03,East,Office Supplies,49.632
2015-03-05,2015-03,East,Office Supplies,97.82
2016-03-01,2016-03,West,Technology,15.984
2016-03-01,2016-03,West,Furniture,184.752
2015-02-20,2015-02,West,Office Supplies,12.96
2017-05-02,2017-05,Central,Furniture,366.744
2017-03-08,2017-03,Central,Office Supplies,8.856
2017-03-08,2017-03,Central,Technology,27.96
2017-03-08,2017-03,Central,Office Supplies,146.352
2016-12-11,2016-12,Central,Technology,175.23
2016-12-11,2016-12,Central,Technology,125.99
2016-12-11,2016-12,Central,Office Supplies,23.0
2017-12-22,2017-12,East,Office Supplies,25.584
2017-02-02,2017-02,Central,Furniture,73.784
2018-06-05,2018-06,South,Office Supplies,20.736
2016-08-21,2016-08,South,Office Supplies,17.52
2016-08-21,2016-08,South,Office Supplies,35.76
2017-04-07,2017-04,East,Office Supplies,3.64
2018-06-04,2018-06,Central,Furniture,30.336
2018-12-04,2018-12,East,Furniture,12.99
2018-12-04,2018-12,East,Furniture,182.22
2018-12-04,2018-12,East,Furniture,302.94
2017-01-11,2017-01,East,Furniture,54.992
2017-04-01,2017-04,Central,Technology,12.99
2018-09-21,2018-09,West,Office Supplies,55.86
2018-03-16,2018-03,East,Technology,44.376
2018-03-16,2018-03,East,Furniture,51.264
2018-03-16,2018-03,East,Office Supplies,5.193
2018-03-16,2018-03,East,Technology,159.984
2018-03-16,2018-03,East,Office Supplies,54.224
2018-11-10,2018-11,West,Furniture,241.424
2017-11-30,2017-11,Central,Office Supplies,33.36
2017-11-30,2017-11,Central,Office Supplies,13.76
2017-11-30,2017-11,Central,Office Supplies,496.86
2017-11-30,2017-11,Central,Furniture,389.97
2016-01-13,2016-01,South,Office Supplies,9.82
2015-05-16,2015-05,West,Technology,56.4
2016-06-07,2016-06,East,Office Supplies,18.312
2016-06-07,2016-06,East,Office Supplies,25.92
2016-06-07,2016-06,East,Office Supplies,8.016
2018-03-09,2018-03,West,Technology,479.984
2018-03-09,2018-03,West,Office Supplies,30.84
2016-12-22,2016-12,East,Office Supplies,33.568
2016-12-22,2016-12,East,Furniture,422.625
2015-08-06,2015-08,East,Technology,199.98
2017-03-27,2017-03,South,Furniture,20.24
2017-03-27,2017-03,South,Furniture,39.92
2017-03-27,2017-03,South,Office Supplies,32.54
2016-12-05,2016-12,West,Technology,39.0
2016-12-05,2016-12,West,Office Supplies,12.6
2016-09-11,2016-09,West,Furniture,24.64
2016-07-17,2016-07,Central,Office Supplies,6.264
2016-07-17,2016-07,Central,Office Supplies,14.432
2015-05-30,2015-05,Central,Technology,719.976
2018-11-13,2018-11,South,Technology,239.92
2017-12-09,2017-12,South,Furniture,1056.86
2016-03-22,2016-03,South,Technology,447.944
2016-03-22,2016-03,South,Office Supplies,150.408
2017-12-23,2017-12,Central,Technology,453.576
2017-12-23,2017-12,Central,Office Supplies,45.36
2017-12-23,2017-12,Central,Technology,287.88
2017-12-23,2017-12,Central,Technology,131.88
2017-12-23,2017-12,Central,Furniture,2.328
2017-04-02,2017-04,Central,Furniture,1454.9
2018-04-30,2018-04,South,Office Supplies,4.842
2018-04-30,2018-04,South,Furniture,220.704
2017-11-17,2017-11,Central,Technology,67.176
2017-11-17,2017-11,Central,Office Supplies,15.232
2017-11-10,2017-11,East,Office Supplies,31.104
2017-12-06,2017-12,East,Office Supplies,968.744
2017-12-06,2017-12,East,Office Supplies,222.352
2017-12-06,2017-12,East,Technology,479.984
2017-04-03,2017-04,Central,Office Supplies,10.272
2015-11-28,2015-11,Central,Technology,998.85
2016-10-20,2016-10,East,Office Supplies,24.56
2015-09-19,2015-09,West,Office Supplies,5.67
2018-08-27,2018-08,South,Office Supplies,14.336
2018-07-03,2018-07,East,Furniture,102.3
2018-12-22,2018-12,Central,Furniture,607.52
2018-12-22,2018-12,Central,Office Supplies,31.16
2017-12-27,2017-12,South,Office Supplies,2.61
2015-05-20,2015-05,Central,Furniture,10.332
2015-05-20,2015-05,Central,Office Supplies,10.368
2015-05-20,2015-05,Central,Technology,20.784
2015-05-20,2015-05,Central,Office Supplies,66.96
2015-02-04,2015-02,West,Office Supplies,17.248
2018-12-09,2018-12,East,Office Supplies,11.088
2018-07-11,2018-07,West,Technology,1287.45
2018-07-11,2018-07,West,Office Supplies,168.1
2016-05-15,2016-05,East,Office Supplies,51.968
2018-01-29,2018-01,East,Office Supplies,4.768
2018-09-29,2018-09,East,Office Supplies,7.98
2018-04-23,2018-04,West,Office Supplies,18.688
2018-04-23,2018-04,West,Furniture,11.664
2018-11-09,2018-11,South,Technology,191.976
2018-11-09,2018-11,South,Technology,499.168
2015-05-05,2015-05,South,Office Supplies,11.88
2015-05-05,2015-05,South,Office Supplies,35.44
2017-10-27,2017-10,West,Office Supplies,67.136
2015-11-26,2015-11,West,Office Supplies,4.32
2015-11-26,2015-11,West,Office Supplies,14.94
2015-11-26,2015-11,West,Office Supplies,40.54
2015-11-26,2015-11,West,Office Supplies,7.312
2015-12-31,2015-12,West,Technology,475.944
2017-01-03,2017-01,Central,Technology,30.08
2017-01-03,2017-01,Central,Technology,165.6
2017-01-03,2017-01,Central,Technology,180.96
2018-08-18,2018-08,East,Technology,23.18
2015-06-04,2015-06,East,Furniture,56.96
2015-06-04,2015-06,East,Office Supplies,15.56
2015-06-04,2015-06,East,Furniture,353.568
2015-06-04,2015-06,East,Furniture,13.96
2018-11-13,2018-11,West,Technology,82.95
2017-01-28,2017-01,West,Office Supplies,39.68
2017-11-09,2017-11,West,Technology,479.97
2017-09-10,2017-09,West,Office Supplies,7.38
2017-09-10,2017-09,West,Office Supplies,14.256
2017-09-10,2017-09,West,Office Supplies,81.98
2017-09-10,2017-09,West,Office Supplies,39.624
2018-03-03,2018-03,West,Furniture,399.672
2018-09-08,2018-09,East,Office Supplies,65.12
2018-11-06,2018-11,Central,Furniture,30.56
2018-05-13,2018-05,South,Office Supplies,20.768
2017-11-27,2017-11,West,Office Supplies,39.808
2016-11-13,2016-11,South,Office Supplies,121.104
2016-11-13,2016-11,South,Technology,111.96
2016-12-08,2016-12,West,Office Supplies,15.696
2016-09-07,2016-09,East,Office Supplies,70.26
2016-09-07,2016-09,East,Technology,90.0
2016-09-07,2016-09,East,Office Supplies,6.096
2016-09-07,2016-09,East,Furniture,481.176
2016-09-07,2016-09,East,Office Supplies,7.24
2017-07-28,2017-07,East,Furniture,177.45
2017-07-28,2017-07,East,Office Supplies,1369.764
2017-07-28,2017-07,East,Office Supplies,9.48
2018-08-25,2018-08,East,Furniture,130.98
2015-04-30,2015-04,South,Office Supplies,174.95
2015-04-30,2015-04,South,Office Supplies,826.0
2018-04-27,2018-04,West,Furniture,139.58
2018-07-23,2018-07,Central,Technology,399.95
2015-12-13,2015-12,South,Office Supplies,12.39
2018-01-12,2018-01,Central,Office Supplies,760.98
2018-12-02,2018-12,West,Office Supplies,67.86
2016-11-08,2016-11,South,Office Supplies,31.504
2016-11-08,2016-11,South,Office Supplies,5.04
2016-11-08,2016-11,South,Office Supplies,39.879
2016-11-08,2016-11,South,Furniture,4.712
2017-11-25,2017-11,West,Furniture,194.352
2016-12-05,2016-12,South,Furniture,97.424
2017-07-29,2017-07,South,Office Supplies,704.76
2017-07-29,2017-07,South,Office Supplies,27.396
2015-09-13,2015-09,West,Office Supplies,5.7
2015-09-13,2015-09,West,Furniture,14.19
2015-09-13,2015-09,West,Office Supplies,7.3
2015-09-13,2015-09,West,Technology,199.98
2015-09-13,2015-09,West,Technology,144.96
2015-09-13,2015-09,West,Technology,118.0
2015-09-13,2015-09,West,Office Supplies,48.94
2015-09-13,2015-09,West,Office Supplies,22.66
2017-06-21,2017-06,Central,Office Supplies,0.836
2017-09-03,2017-09,East,Office Supplies,30.96
2018-11-25,2018-11,South,Furniture,723.92
2016-05-12,2016-05,Central,Furniture,21.968
2016-05-12,2016-05,Central,Technology,619.152
2016-05-12,2016-05,Central,Office Supplies,127.904
2018-03-30,2018-03,West,Furniture,94.2
2017-11-17,2017-11,West,Office Supplies,49.5
2017-12-30,2017-12,East,Office Supplies,16.52
2017-12-22,2017-12,West,Office Supplies,55.36
2017-12-22,2017-12,West,Technology,11.56
2016-12-20,2016-12,West,Office Supplies,17.12
2015-12-27,2015-12,East,Furniture,182.352
2015-12-27,2015-12,East,Office Supplies,118.16
2018-02-16,2018-02,Central,Office Supplies,18.368
2018-02-16,2018-02,Central,Furniture,600.558
2018-02-16,2018-02,Central,Office Supplies,50.352
2018-02-16,2018-02,Central,Office Supplies,28.032
2018-02-16,2018-02,Central,Furniture,7.692
2018-10-24,2018-10,Central,Furniture,517.405
2017-09-02,2017-09,Central,Office Supplies,8.608
2017-09-02,2017-09,Central,Technology,159.56
2017-12-01,2017-12,South,Office Supplies,2104.55
2017-12-01,2017-12,South,Office Supplies,40.7
2015-11-05,2015-11,South,Technology,47.79
2018-11-25,2018-11,West,Office Supplies,5.16
2017-12-16,2017-12,West,Technology,21.21
2018-11-14,2018-11,East,Office Supplies,96.36
2017-06-26,2017-06,West,Office Supplies,231.72
2017-06-26,2017-06,West,Office Supplies,17.9
2017-06-26,2017-06,West,Office Supplies,12.48
2015-12-26,2015-12,East,Office Supplies,8.016
2017-08-14,2017-08,East,Technology,259.896
2017-08-14,2017-08,East,Technology,247.188
2017-08-14,2017-08,East,Technology,279.96
2017-10-24,2017-10,West,Technology,450.0
2015-08-23,2015-08,Central,Office Supplies,19.44
2018-09-15,2018-09,West,Furniture,300.904
2018-06-15,2018-06,South,Technology,239.976
2018-06-15,2018-06,South,Furniture,31.168
2018-06-15,2018-06,South,Furniture,120.96
2018-06-15,2018-06,South,Technology,2239.936
2018-06-15,2018-06,South,Office Supplies,76.608
2018-06-15,2018-06,South,Office Supplies,142.776
2018-06-15,2018-06,South,Office Supplies,91.36
2016-03-01,2016-03,East,Office Supplies,3.552
2017-07-23,2017-07,Central,Technology,115.136
2015-10-01,2015-10,West,Office Supplies,4.71
2015-09-08,2015-09,East,Furniture,172.764
2015-09-08,2015-09,East,Office Supplies,3.52
2015-11-16,2015-11,West,Technology,79.968
2015-11-16,2015-11,West,Furniture,305.9745
2015-11-16,2015-11,West,Office Supplies,344.91
2015-03-03,2015-03,West,Furniture,626.352
2016-12-03,2016-12,West,Furniture,359.499
2018-07-11,2018-07,West,Technology,71.952
2018-07-11,2018-07,West,Office Supplies,29.8
2018-11-16,2018-11,East,Office Supplies,1.824
2017-06-12,2017-06,Central,Office Supplies,64.384
2017-06-12,2017-06,Central,Furniture,6.984
2017-06-12,2017-06,Central,Office Supplies,11.264
2017-06-12,2017-06,Central,Office Supplies,15.552
2017-06-12,2017-06,Central,Furniture,379.372
2017-06-12,2017-06,Central,Office Supplies,67.536
2017-06-12,2017-06,Central,Office Supplies,1.524
2017-12-29,2017-12,South,Office Supplies,37.408
2017-12-29,2017-12,South,Office Supplies,25.344
2018-03-18,2018-03,West,Office Supplies,46.2
2016-12-27,2016-12,South,Technology,4.728
2016-12-27,2016-12,South,Furniture,53.352
2016-12-27,2016-12,South,Furniture,131.104
2016-12-27,2016-12,South,Office Supplies,22.512
2016-12-27,2016-12,South,Technology,72.744
2016-07-31,2016-07,Central,Office Supplies,52.59
2018-06-27,2018-06,West,Office Supplies,19.44
2018-06-27,2018-06,West,Furniture,126.3
2018-06-27,2018-06,West,Technology,1287.45
2015-02-07,2015-02,East,Office Supplies,64.96
2017-09-04,2017-09,Central,Office Supplies,535.41
2018-04-06,2018-04,South,Office Supplies,8.1
2018-12-08,2018-12,East,Office Supplies,13.248
2018-12-08,2018-12,East,Technology,83.988
2017-07-24,2017-07,South,Office Supplies,73.2
2016-11-09,2016-11,Central,Office Supplies,10.74
2016-10-02,2016-10,West,Furniture,11.032
2016-10-02,2016-10,West,Technology,53.04
2016-11-22,2016-11,East,Office Supplies,17.12
2016-11-22,2016-11,East,Office Supplies,59.94
2018-02-02,2018-02,West,Furniture,210.58
2018-02-02,2018-02,West,Office Supplies,30.96
2018-02-02,2018-02,West,Technology,239.984
2016-06-16,2016-06,East,Office Supplies,3050.376
2016-06-16,2016-06,East,Technology,133.98
2017-05-05,2017-05,South,Office Supplies,93.248
2017-05-05,2017-05,South,Technology,177.48
2018-09-09,2018-09,East,Office Supplies,17.712
2018-09-09,2018-09,East,Office Supplies,4.86
2018-09-09,2018-09,East,Office Supplies,6.258
2017-07-22,2017-07,East,Office Supplies,37.68
2017-07-22,2017-07,East,Office Supplies,51.84
2017-07-22,2017-07,East,Furniture,27.42
2017-07-22,2017-07,East,Office Supplies,5.4
2017-01-31,2017-01,South,Office Supplies,1270.99
2017-01-31,2017-01,South,Office Supplies,125.36
2017-12-29,2017-12,West,Office Supplies,14.03
2017-12-29,2017-12,West,Office Supplies,27.96
2016-11-21,2016-11,Central,Office Supplies,5.344
2016-11-21,2016-11,Central,Office Supplies,1.696
2016-11-21,2016-11,Central,Office Supplies,24.588
2016-11-21,2016-11,Central,Office Supplies,7.98
2016-10-05,2016-10,East,Technology,288.0
2017-09-12,2017-09,West,Technology,146.952
2017-09-12,2017-09,West,Furniture,83.136
2018-09-14,2018-09,South,Office Supplies,942.784
2018-09-14,2018-09,South,Office Supplies,74.352
2016-02-23,2016-02,East,Office Supplies,26.88
2016-02-23,2016-02,East,Office Supplies,10.896
2017-12-05,2017-12,Central,Office Supplies,3.536
2017-07-02,2017-07,Central,Furniture,528.43
2017-07-02,2017-07,Central,Office Supplies,41.472
2018-12-13,2018-12,East,Furniture,287.976
2016-03-20,2016-03,West,Office Supplies,29.304
2016-03-01,2016-03,Central,Office Supplies,55.328
2016-03-01,2016-03,Central,Furniture,1227.9984
2017-09-15,2017-09,West,Office Supplies,20.416
2017-09-15,2017-09,West,Furniture,1128.39
2018-03-17,2018-03,South,Office Supplies,4.608
2018-05-28,2018-05,West,Technology,195.96
2018-05-28,2018-05,West,Office Supplies,15.552
2018-05-28,2018-05,West,Technology,271.968
2018-06-15,2018-06,South,Furniture,698.352
2018-06-15,2018-06,South,Furniture,77.728
2016-09-06,2016-09,South,Office Supplies,46.62
2018-03-18,2018-03,Central,Technology,537.544
2015-12-19,2015-12,West,Office Supplies,14.62
2015-12-19,2015-12,West,Office Supplies,22.55
2015-12-19,2015-12,West,Technology,583.8
2015-12-19,2015-12,West,Technology,211.168
2017-07-07,2017-07,West,Office Supplies,12.96
2017-07-07,2017-07,West,Office Supplies,45.98
2017-04-06,2017-04,East,Technology,1294.75
2015-05-08,2015-05,East,Technology,1799.97
2018-11-23,2018-11,Central,Office Supplies,10.688
2017-11-10,2017-11,Central,Technology,221.98
2017-11-10,2017-11,Central,Furniture,341.96
2015-12-31,2015-12,East,Technology,34.77
2015-12-31,2015-12,East,Office Supplies,18.9
2018-08-19,2018-08,West,Office Supplies,102.72
2017-09-12,2017-09,East,Furniture,40.48
2018-10-26,2018-10,East,Office Supplies,33.282
2018-10-26,2018-10,East,Technology,118.65
2018-10-26,2018-10,East,Office Supplies,14.76
2018-05-30,2018-05,West,Office Supplies,37.52
2017-03-08,2017-03,Central,Office Supplies,207.144
2017-03-08,2017-03,Central,Office Supplies,13.9
2016-07-26,2016-07,West,Furniture,266.352
2016-11-23,2016-11,East,Technology,307.98
2016-11-23,2016-11,East,Office Supplies,44.1
2016-11-23,2016-11,East,Office Supplies,13.12
2016-11-23,2016-11,East,Office Supplies,16.56
2016-11-23,2016-11,East,Office Supplies,38.88
2016-11-28,2016-11,Central,Office Supplies,335.52
2018-11-03,2018-11,South,Technology,959.984
2018-11-03,2018-11,South,Office Supplies,4.086
2018-11-03,2018-11,South,Office Supplies,55.984
2018-11-03,2018-11,South,Office Supplies,10.688
2018-03-21,2018-03,East,Office Supplies,8.856
2016-12-19,2016-12,East,Office Supplies,6.912
2015-04-02,2015-04,Central,Office Supplies,26.72
2015-04-02,2015-04,Central,Office Supplies,33.488
2016-06-05,2016-06,Central,Office Supplies,10.56
2015-10-06,2015-10,Central,Office Supplies,386.34
2017-08-21,2017-08,West,Office Supplies,33.44
2016-11-15,2016-11,South,Furniture,39.96
2016-06-22,2016-06,East,Office Supplies,1217.568
2018-09-24,2018-09,South,Office Supplies,15.51
2018-09-24,2018-09,South,Technology,89.9
2018-09-24,2018-09,South,Office Supplies,14.28
2018-09-24,2018-09,South,Office Supplies,12.72
2018-09-24,2018-09,South,Office Supplies,15.75
2015-04-06,2015-04,West,Office Supplies,70.95
2015-04-06,2015-04,West,Office Supplies,65.568
2015-04-06,2015-04,West,Technology,299.97
2017-02-09,2017-02,West,Technology,89.97
2017-02-09,2017-02,West,Technology,31.86
2015-11-18,2015-11,Central,Office Supplies,67.15
2018-12-18,2018-12,East,Office Supplies,7.236
2018-12-18,2018-12,East,Office Supplies,4.824
2018-12-18,2018-12,East,Office Supplies,91.36
2018-12-18,2018-12,East,Office Supplies,130.112
2016-07-02,2016-07,South,Technology,74.24
2016-07-02,2016-07,South,Furniture,159.84
2016-07-02,2016-07,South,Office Supplies,2.892
2016-07-02,2016-07,South,Office Supplies,9.392
2015-10-08,2015-10,East,Office Supplies,123.92
2016-09-22,2016-09,East,Office Supplies,55.6
2016-09-22,2016-09,East,Technology,617.976
2018-12-24,2018-12,West,Office Supplies,21.312
2018-10-13,2018-10,West,Technology,209.94
2018-10-13,2018-10,West,Technology,31.984
2018-10-13,2018-10,West,Office Supplies,5083.96
2018-08-20,2018-08,South,Technology,35.96
2016-09-11,2016-09,East,Office Supplies,31.05
2016-09-11,2016-09,East,Furniture,8.92
2016-09-11,2016-09,East,Office Supplies,209.6
2016-09-11,2016-09,East,Office Supplies,111.04
2016-09-11,2016-09,East,Office Supplies,38.88
2016-12-20,2016-12,South,Office Supplies,36.27
2015-09-20,2015-09,Central,Furniture,493.43
2015-09-20,2015-09,Central,Technology,11.12
2017-11-04,2017-11,West,Technology,686.4
2018-12-01,2018-12,West,Office Supplies,15.92
2018-12-01,2018-12,West,Furniture,70.68
2018-12-01,2018-12,West,Office Supplies,541.24
2015-10-10,2015-10,East,Technology,101.994
2015-10-10,2015-10,East,Office Supplies,18.264
2018-11-14,2018-11,Central,Office Supplies,21.99
2017-08-13,2017-08,Central,Office Supplies,185.376
2017-08-13,2017-08,Central,Office Supplies,58.924
2018-09-17,2018-09,East,Technology,480.0
2018-09-17,2018-09,East,Office Supplies,34.05
2016-03-23,2016-03,West,Office Supplies,192.72
2016-03-23,2016-03,West,Technology,239.97
2017-06-30,2017-06,Central,Technology,50.12
2018-10-20,2018-10,South,Technology,15.984
2018-10-20,2018-10,South,Office Supplies,14.352
2015-08-25,2015-08,East,Office Supplies,6.528
2015-08-25,2015-08,East,Office Supplies,2.862
2015-08-25,2015-08,East,Office Supplies,20.856
2015-07-27,2015-07,West,Office Supplies,276.28
2018-12-01,2018-12,West,Furniture,629.64
2017-10-17,2017-10,Central,Technology,449.97
2017-10-17,2017-10,Central,Office Supplies,1927.59
2017-09-16,2017-09,South,Furniture,121.78
2016-12-01,2016-12,West,Furniture,2676.672
2015-08-05,2015-08,Central,Furniture,489.23
2017-08-15,2017-08,West,Furniture,312.03
2017-08-15,2017-08,West,Office Supplies,17.94
2017-08-15,2017-08,West,Technology,165.6
2017-08-15,2017-08,West,Office Supplies,37.52
2016-08-07,2016-08,South,Technology,494.97
2016-08-07,2016-08,South,Office Supplies,25.06
2017-05-31,2017-05,Central,Furniture,32.064
2017-05-31,2017-05,Central,Office Supplies,18.496
2017-05-31,2017-05,Central,Furniture,191.079
2017-05-31,2017-05,Central,Office Supplies,10.368
2017-07-01,2017-07,East,Office Supplies,30.53
2017-07-01,2017-07,East,Technology,30.84
2017-07-01,2017-07,East,Office Supplies,75.06
2017-12-18,2017-12,West,Technology,66.976
2016-01-26,2016-01,West,Office Supplies,182.72
2018-10-28,2018-10,East,Office Supplies,21.93
2018-11-04,2018-11,South,Technology,95.976
2018-11-04,2018-11,South,Technology,143.928
2018-11-04,2018-11,South,Office Supplies,3.564
